prefectureCode,prefectureName,schoolName,area,department,fiscalYear,quota,finalApplicants,finalRate,sourceUrl,docTitle,fetchedAt
chiba,千葉県,佐原,,理数科,令和5年度（2023年度）,40,27,0.68,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,佐原白楊,,普通科,令和5年度（2023年度）,200,213,1.07,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,小見川,,普通科,令和5年度（2023年度）,160,131,0.82,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,多古,,普通科,令和5年度（2023年度）,80,39,0.49,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,多古,,園芸科,令和5年度（2023年度）,40,21,0.53,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,銚子,,普通科,令和5年度（2023年度）,160,140,0.88,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,銚子商業,,商業科・情報処理科,令和5年度（2023年度）,200,190,0.95,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,銚子商業,,海洋科,令和5年度（2023年度）,40,11,0.28,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,旭農業,,畜産科,令和5年度（2023年度）,40,29,0.73,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,旭農業,,園芸科,令和5年度（2023年度）,40,45,1.13,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,旭農業,,食品科学科,令和5年度（2023年度）,40,27,0.68,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,東総工業,,電子機械科,令和5年度（2023年度）,40,45,1.13,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,東総工業,,電気科,令和5年度（2023年度）,40,30,0.75,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,東総工業,,情報技術科,令和5年度（2023年度）,40,37,0.93,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,東総工業,,建設科,令和5年度（2023年度）,40,41,1.03,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,匝瑳,,普通科,令和5年度（2023年度）,200,209,1.05,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,匝瑳,,理数科,令和5年度（2023年度）,40,9,0.23,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,松尾,,普通科,令和5年度（2023年度）,120,105,0.88,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,成東,,普通科,令和5年度（2023年度）,240,235,0.98,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,成東,,理数科,令和5年度（2023年度）,40,24,0.6,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,東金,,普通科,令和5年度（2023年度）,160,187,1.17,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,東金,,国際教養科,令和5年度（2023年度）,40,38,0.95,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,東金商業,,商業科・情報処理科,令和5年度（2023年度）,120,92,0.77,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,大網,,普通科,令和5年度（2023年度）,40,41,1.03,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,大網,,農業科,令和5年度（2023年度）,40,37,0.93,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,大網,,食品科学科,令和5年度（2023年度）,40,33,0.83,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,大網,,生物工学科,令和5年度（2023年度）,40,28,0.7,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,九十九里,,普通科,令和5年度（2023年度）,120,46,0.38,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,長生,,普通科,令和5年度（2023年度）,240,257,1.07,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,長生,,理数科,令和5年度（2023年度）,40,44,1.1,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,茂原,,普通科,令和5年度（2023年度）,160,174,1.09,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,茂原樟陽,,農業科,令和5年度（2023年度）,40,43,1.08,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,茂原樟陽,,食品科学科,令和5年度（2023年度）,40,45,1.13,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,茂原樟陽,,土木造園科,令和5年度（2023年度）,40,36,0.9,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,茂原樟陽,,電子機械科,令和5年度（2023年度）,40,28,0.7,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,茂原樟陽,,電気科,令和5年度（2023年度）,40,19,0.48,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,茂原樟陽,,環境化学科,令和5年度（2023年度）,40,21,0.53,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,一宮商業,,商業科・情報処理科,令和5年度（2023年度）,160,102,0.64,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,大多喜,,普通科,令和5年度（2023年度）,160,129,0.81,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,大原,,総合学科,令和5年度（2023年度）,160,110,0.69,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,長狭,,普通科,令和5年度（2023年度）,160,161,1.01,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,安房拓心,,総合学科,令和5年度（2023年度）,160,117,0.73,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,安房,,普通科,令和5年度（2023年度）,240,259,1.08,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,館山総合,,工業科,令和5年度（2023年度）,40,25,0.63,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
chiba,千葉県,館山総合,,商業科,令和5年度（2023年度）,40,26,0.65,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2022/koukou/documents/ippan.pdf,千葉県教育委員会 令和5年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R5追加・全日制のみ収録）,2026-08-21
